"id_obra";"descricao";"periodo";"qtd_dias";"status_obra";"licitacao";"empresa";"modalidade";"valor";"fonte_recurso";"vigencia_projeto";"projeto";"id_unidade_responsavel";"unidade_responsavel"
"4288";"CONSTITUI OBJETO DO PRESENTE CONTRATO A EXECUÇÃO DA OBRA DE REFORMA DAS RESIDÊNCIAS UNIVERSITÁRIAS DA ÁREA BIOMÉDICA DA UFRN";"02/01/2009 - 30/08/2009";"240";"FINALIZADA";"40/2008";" 05.952.175/0001-12 - PROJETUS E ENGENHARIA LTDA";"TOMADA DE PREÇO";"R$       584.258,15";"TESOURO - EDUCAÇÃO (112000000)";"20/04/2005 - 20/11/2005";"19O ENECIC/2005 (852005)";"1463";"RESIDENCIAS UNIVERSITÁRIAS"
"4323";" REFORMA DA SALA DE EXPOSIÇÕES TEMPORÁRIAS DO MUSEU CÂMARA CASCUDO-MCC DA UFRN, ";"12/01/2009 - 11/06/2009";"150";"FINALIZADA";"36/2008";" 04.201.519/0001-99 - ESTRUTURAL EDIFICAÇÕES E PROJETOS LTDA";"TOMADA DE PREÇO";"R$        31.437,35";"TESOURO - EDUCAÇÃO (112000000)";"20/04/2005 - 20/11/2005";"19O ENECIC/2005 (852005)";"290";"MUSEU CÂMARA CASCUDO"
"4325";" SERVIÇOS DE REFORMA E AMBIENTAÇÃO DA BIBLIOTECA SETORIAL DE ENFERMAGEM PROFESSORA BERTHA CRUZ ENDERS DO DEPARTAMENTO DE ENFERMAGEM - CCS/UFRN, SOB O REGIME DE EMPREITADA POR PREÇO GLOBAL, COM FORNECIMENTO DE MATERIAL, FERRAMENTAL, EQUIPAMENTOS E MÃO-DE-OBRA.";"12/01/2009 - 13/03/2009";"60";"FINALIZADA";"25/2008";" 04.201.519/0001-99 - ESTRUTURAL EDIFICAÇÕES E PROJETOS LTDA";"TOMADA DE PREÇO";"R$        82.501,77";"SUS(1513689610) (151368961)";"20/04/2005 - 20/11/2005";"19O ENECIC/2005 (852005)";"441";"CENTRO DE CIÊNCIAS DA SAÚDE"
"4328";" EXECUÇÃO DOS SERVIÇOS TÉCNICOS ESPECIALIZADOS DE ELABORAÇÃO DOS PROJETOS EXECUTIVOS COMPLEMENTARES PARA A CONSTRUÇÃO DE UM PRÉDIO COM DOIS PAVIMENTOS PARA A RESIDÊNCIA UNIVERSITÁRIA E UM PRÉDIO PARA O CENTRO DE EPSQUISA E PÓS-GRADUAÇÃO DO SEMI-ÁRIDO POTIGUAR AMBOS NO CAMPUS DA UFRN NA CIDADE DE CAICÓ/RN. ";"12/01/2009 - 13/03/2009";"60";"FINALIZADA";"37/2008";" 05.952.175/0001-12 - PROJETUS E ENGENHARIA LTDA";"TOMADA DE PREÇO";"R$        24.940,00";"TESOURO - EDUCAÇÃO (112000000)";"20/04/2005 - 20/11/2005";"19O ENECIC/2005 (852005)";"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ"
"4330";"SERVIÇOS DE RECUPERAÇÃO DO PISO DO PRÉDIO CENTRAL DO CENTRO DE BIOCIÊCIAS-CB DA UFRN, SOB O REGIME DE EMPREITADA POR PREÇO GLOBAL, COM FORNECIMENTO DE MATERIAL, FERRAMENTAL, EQUIPAMENTOS E MÃO-DE-OBRA.";"12/01/2009 - 12/04/2009";"90";"FINALIZADA";"35/2008";" 04.201.519/0001-99 - ESTRUTURAL EDIFICAÇÕES E PROJETOS LTDA";"TOMADA DE PREÇO";"R$       263.396,52";"TESOURO - EDUCAÇÃO (112000000)";"20/04/2005 - 20/11/2005";"19O ENECIC/2005 (852005)";"440";"CENTRO DE BIOCIÊNCIAS"
"4335";"REFORMA E AMPLIAÇÃO DA SECRETARIA DE ENSINO À DISTÂNCIA (SEDIS) DA UFRN";"07/01/2009 - 06/06/2009";"150";"FINALIZADA";"24/2008";" 04.201.519/0001-99 - ESTRUTURAL EDIFICAÇÕES E PROJETOS LTDA";"TOMADA DE PREÇO";"R$     1.104.728,40";"TESOURO - EDUCAÇÃO (112000000)";"28/12/2007 - 28/03/2013";"FUNPEC/UFRN CONV. 164/2007 - REUNI (2532007)";"1480";"SECRETARIA DE EDUCAÇÃO A DISTÂNCIA"
"4343";"""FORNECIMENTO E INSTALAÇÃO DE LUMINÁRIAS NA ÁREA DE PREPARAÇÃO E DISTRIBUIÇÃO DE ALIMENTOS DO RESTAURANTE UNIVERSITÁRIO DA UFRN E RECUPERAÇÃO DA REDE ELÉTRICA NA ESTAÇÃO DE PSICULTURA DA EAJ DA UFRN, ";"19/01/2009 - 20/03/2009";"60";"FINALIZADA";"29/2008";" 02.482.629/0001-40 - CCW - ENGENHARIA LTDA - EPP / CCW ENGENHARIA";"TOMADA DE PREÇO";"R$       190.852,79";"TESOURO - EDUCAÇÃO (112000000)";"20/04/2005 - 20/11/2005";"19O ENECIC/2005 (852005)";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ"
"4347";"EXECUÇÃO DA REFORMA DOS BANHEIROS DO CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES DA UFRN E DOS SERVIÇOS DE PINTURA EXTERNA E DOS CORREDORES DO PRÉDIO DO CENTRO DE CIÊNCAS SOCIAIS APLICADAS DA UFRN, ";"19/01/2009 - 20/03/2009";"60";"FINALIZADA";"41/2008";" 04.751.986/0001-92 - F DOIS ENGENHARIA LTDA";"TOMADA DE PREÇO";"R$       185.839,85";"TESOURO - EDUCAÇÃO (112000000)";"20/04/2005 - 20/11/2005";"19O ENECIC/2005 (852005)";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS"
"4349";""" AMPLIAÇÃO DOS SISTEMAS DE ESGOTAMENTO SANITÁRIO DO CAMPUS UNIVERSITÁRIO CENTRAL  1ª ETAPA.";"19/01/2009 - 18/07/2009";"180";"FINALIZADA";"44/2008";" 04.751.986/0001-92 - F DOIS ENGENHARIA LTDA";"TOMADA DE PREÇO";"R$       425.156,48";"TESOURO - EDUCAÇÃO (112000000)";"20/04/2005 - 20/11/2005";"19O ENECIC/2005 (852005)";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"4351";"REFORMA E AMBIENTAÇÃO DOS AMBULATÓRIOS DO HOSPITAL UNIVERSITÁRIO ANA BEZERRA  1ª ETAPA";"19/01/2009 - 19/05/2009";"120";"FINALIZADA";"45/2008";" 04.693.484/0001-52 - A&C CONSTRUÇÕES LTDA";"TOMADA DE PREÇO";"R$       437.555,17";"TESOURO - EDUCAÇÃO (112000000)";"20/04/2005 - 20/11/2005";"19O ENECIC/2005 (852005)";"285";"HOSPITAL UNIVERSITARIO ANA BEZERRA"
"4353";"""REFORMA DA UNIDADE AVANÇADA DA PRÓ  REITORIA DE RECURSOS HUMANOS LOCALIZADA NO CENTRO DE CIÊNCIAS DA SAÚDE - CCS/UFRN";"12/01/2009 - 12/05/2009";"120";"FINALIZADA";"23/2008";" 04.201.519/0001-99 - ESTRUTURAL EDIFICAÇÕES E PROJETOS LTDA";"TOMADA DE PREÇO";"R$       148.710,66";"TESOURO - EDUCAÇÃO (112000000)";"20/04/2005 - 20/11/2005";"19O ENECIC/2005 (852005)";"441";"CENTRO DE CIÊNCIAS DA SAÚDE"
"4356";"CONSTRUÇÃO DE SUBSTAÇÃO AÉREA COM POTÊNCIA DE 150 KVA PARA ATENDER O SISTEMA DE CONDICIONAMENTO DE AR DO BLOCO 07 NUPLAM-UFRN";"19/01/2009 - 20/03/2009";"60";"FINALIZADA";"27/2008";" 02.482.629/0001-40 - CCW - ENGENHARIA LTDA - EPP / CCW ENGENHARIA";"TOMADA DE PREÇO";"R$       103.014,48";"TESOURO - EDUCAÇÃO (112000000)";"20/04/2005 - 20/11/2005";"19O ENECIC/2005 (852005)";"252";"NUCLEO DE PESQUISA EM ALIMENTOS E MEDICAMENTOS"
"4358";"AMPLIAÇÃO DA QUADRA POLI-ESPORTIVA DA ESCOLA AGRÍCOLA DE JUNDIAÍ DA UFRN - 1ª ETAPA";"09/01/2009 - 09/05/2009";"120";"FINALIZADA";"19/2008";" 04.751.986/0001-92 - F DOIS ENGENHARIA LTDA";"TOMADA DE PREÇO";"R$       216.520,23";"TESOURO - EDUCAÇÃO (112000000)";"18/12/2006 - 30/06/2012";"FUNPEC/UFRN-CONV. 144/2006-EMENDA P./SESU/RES. E MODER. UFRN (312007)";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ"
"4361";"""AMPLIAÇÃO DA SUBESTAÇÃO ABRIGADA DA MATERNIDADE ESCOLA JANUÁRIO CICCO DA UFRN";"19/01/2009 - 19/05/2009";"120";"FINALIZADA";"42/2008";" 40.761.454/0001-08 - AR PROJETOS & CONSTRUÇÕES LTDA";"TOMADA DE PREÇO";"R$       642.164,16";"TESOURO - EDUCAÇÃO (112000000)";"20/04/2005 - 20/11/2005";"19O ENECIC/2005 (852005)";"447";"MATERNIDADE ESCOLA JANUÁRIO CICCO"
"4377";"""REFORMA E AMPLIAÇÃO DO PRÉDIO DESTINADO À COORDENAÇÃO DE ATIVIDADES SÓCIO-CULTURAIS DOS ESTUDANTES DA UFRN";"19/01/2009 - 18/07/2009";"180";"FINALIZADA";"49/2008";" 70.043.906/0001-79 - EXECUÇÃO ENGENHARIA LTDA";"TOMADA DE PREÇO";"R$       292.290,49";"SESU - REUNI (112915030)";"20/04/2005 - 20/11/2005";"19O ENECIC/2005 (852005)";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"4378";"CONSTRUÇÃO DA PRIMEIRA FASE DO PRÉDIO PARA OS LABORATÓRIOS DE ANÁLISES ESTRATIGRÁFICAS DG-CCET-UFRN";"13/01/2009 - 11/08/2009";"210";"FINALIZADA";"4/2008";" 09.389.289/0001-57 - AC ENGENHARIA LTDA - EPP";"TOMADA DE PREÇO";"R$       610.349,36";"TESOURO - ORDINÁRIO (100000000)";"25/06/2007 - 15/12/2011";"FUNPEC/CENPES/LAB DE ANALISES ESTRATIGRAFICA (1092007)";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA"
"4399";"ELABORAÇÃO DOS PROJETOS EXECUTIVOS DA OBRA DE CONSTRUÇÃO DA LINHA DE TRANSMISSÃO 69 KV, DENOMINADA LT NEOPÓLIS/UFRN, COM APROXIMADAMENTE 3,0 KM; DA SUBESTAÇÃO DA UFRN COM POTÊNCIA INSTALADA DE 10 MVA  69/13,8KV; E DE UMA SAÍDA (EL) EM 69KV NA SUBESTAÇÃO NEÓPOLIS PARA ATENDER A SUBESTAÇÃO DA UFRN";"19/01/2009 - 19/04/2009";"90";"CONTRATO FINALIZADO";"32/2008";" 09.158.489/0001-07 - G M T MEDEIROS CONSTRUCOES - ME";"TOMADA DE PREÇO";"R$        81.000,00";"TESOURO - EDUCAÇÃO (112000000)";"20/04/2005 - 20/11/2005";"19O ENECIC/2005 (852005)";;
"4442";"OBRA DE REFORMA E AMPLIAÇÃO DO LABORATÓRIO DE RECURSOS HÍDRICOS E SANEAMENTO AMBIENTAL - LARHISA - DO CENTRO DE TECNOLOGIA DA UFRN.";"30/01/2009 - 30/05/2009";"120";"CONTRATO FINALIZADO";"9/2008";" 07.570.671/0001-37 - ECONTEC - EMPRESA DE CONSTRUCAO TECNICA LTDA.";"TOMADA DE PREÇO";"R$       101.306,24";"TESOURO - EDUCAÇÃO (112000000)";"21/09/2006 - 02/09/2014";"FUNPEC/CENPES/LARHISA (1922006)";"445";"CENTRO DE TECNOLOGIA"
"4509";"REFORMA E MODERNIZAÇÃO DA REDE LÓGICA DOS LABORATÓRIOS DE FÍSICA TEÓRICA E EXPERIMENTAL DO CCET.";"04/03/2009 - 03/05/2009";"60";"FINALIZADA";"10/2008";" 00.903.429/0001-99 - WORLD TELECOM LTDA.";"TOMADA DE PREÇO";"R$        87.992,94";"TESOURO - ORDINÁRIO (100000000)";"02/08/2005 - 02/02/2013";"FINEP/CT-INFRA 01/04 (1752005)";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA"
"5163";"EXECUÇÃO, PELA CONTRATADA, DA REFORMA E AMBIENTAÇÃO EM DIVERSOS SETORES DA UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,";"25/09/2009 - 21/08/2010";"330";"FINALIZADA";"9/2009";" 70.043.906/0001-79 - EXECUÇÃO ENGENHARIA LTDA";"TOMADA DE PREÇO";"R$       116.005,52";"TESOURO - EDUCAÇÃO (112000000)";"20/04/2005 - 20/11/2005";"19O ENECIC/2005 (852005)";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"5180";"ELABORAÇÃO DOS PROJETOS EXECUTIVOS COMPLEMENTARES PARA A CONSTRUÇÃO E AMPLIAÇÃO DE PRÉDIOS NO CAMPUS AVANÇADO DE SANTA CRUZ, NO CAMPUS DE CAICÓ E NO CAMPUS CENTRAL DA UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE (PROJETO REUNI), ";"25/09/2009 - 24/12/2009";"90";"FINALIZADA";"13/2009";" 10.465.480/0001-10 - EMPROTEC - EMPRESA DE PROJETOS TÉCNICOS E CONSTRUÇÃO CIVIL LTDA";"TOMADA DE PREÇO";"R$       147.339,49";"TESOURO - EDUCAÇÃO (112000000)";"20/04/2005 - 20/11/2005";"19O ENECIC/2005 (852005)";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"5104";"ELABORAÇÃO DOS PROJETOS EXECUTIVOS COMPLEMENTARES PARA A CONSTRUÇÃO DO PRÉDIO PARA OS LABORATÓRIOS DOS NOVOS CURSOS DE ENGENHARIA (MECATRÔNICA, BIOMÉDICA, AMBIENTAL, PETRÓLEO E REDES DE COMUNICAÇÃO) DO CENTRO DE TECNOLOGIA NO CAMPUS CENTRAL DA UFRN.";"25/08/2009 - 23/11/2009";"90";"FINALIZADA";"16/2009";" 05.952.175/0001-12 - PROJETUS E ENGENHARIA LTDA";"TOMADA DE PREÇO";"R$        79.037,05";"TESOURO - EDUCAÇÃO (112000000)";"20/04/2005 - 20/11/2005";"19O ENECIC/2005 (852005)";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"5151";"EXECUÇÃO, PELA CONTRATADA, DA RECUPERAÇÃO DA ESTRUTURA EM CONCRETO ARMADO DA PASSARELA DO SETOR DE AULAS I NO CAMPUS CENTRAL DA UFRN";"15/09/2009 - 12/02/2010";"150";"FINALIZADA";"18/2009";" 24.186.553/0001-49 - NORTEC NORTE ENGENHARIA CIVIL LTDA";"TOMADA DE PREÇO";"R$        80.860,31";"TESOURO - EDUCAÇÃO (112000000)";"20/04/2005 - 20/11/2005";"19O ENECIC/2005 (852005)";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS"
"5158";"ELABORAÇÃO DOS PROJETOS EXECUTIVOS COMPLEMENTARES PARA A CONSTRUÇÃO E AMPLIAÇÃO DE PRÉDIOS NA ESCOLA AGRÍCOLA DE JUNDIAÍ NO CAMPUS DE MACAÍBA E NO CAMPUS CENTRAL DA UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE (PROJETO REUNI), ";"21/09/2009 - 20/12/2009";"90";"FINALIZADA";"21/2009";" 05.952.175/0001-12 - PROJETUS E ENGENHARIA LTDA";"TOMADA DE PREÇO";"R$        71.868,63";"TESOURO - EDUCAÇÃO (112000000)";"20/04/2005 - 20/11/2005";"19O ENECIC/2005 (852005)";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"5007";"CONTRATAÇÃO DE EMPRESA PARA EXECUTAR OS PROJETOS DE ARQUITETURA E ENGENHARIA PARA ELABORAÇÃO DOS PROJETOS EXECUTIVOS PARA A CONSTRUÇÃO DA METRÓPOLE DIGITAL, CONSTITUÍDA PELOS PRÉDIOS DO CENTRO INTEGRADO DE VOCAÇÃO TECNOLÓGICA E DO NÚCLEO DE PESQUISA E INOVAÇÃO EM TECNOLOGIA DA INFORMAÇÃO";"20/07/2009 - 17/11/2009";"120";"FINALIZADA";"5/2009";" 04.041.792/0001-01 - MARCELLO SANGUINETTI ESTRUTURAS LTDA";"TOMADA DE PREÇO";"R$        90.675,00";"SESU - REUNI (112915030)";"20/04/2005 - 20/11/2005";"19O ENECIC/2005 (852005)";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"5185";"RECUPERAÇÃO EM ESTRUTURAS DE CONCRETO ARMADO NO PRÉDIO DOS AMBULATÓRIOS, NA PASSARELA E NO RESERVATÓRIO PRINCIPAL DO HOSPITAL UNIVERSITÁRIO ONOFRE LOPES.";"11/11/2009 - 11/03/2010";"120";"FINALIZADA";"14/2009";" 40.786.519/0001-61 - PS CONSTRUÇÕES E SERVIÇOS DE ENGENHARIA LTDA";"TOMADA DE PREÇO";"R$       468.642,85";"SUS(1513689610) (151368961)";"28/12/2007 - 31/12/2012";"FUNPEC/UFRN CONV. 167/2007 - EMENDA P - INFRA ESTRUTURA UFRN (2512007)";"446";"HOSPITAL UNIVERSITÁRIO ONOFRE LOPES"
"5199";"EXECUÇÃO,  PELA CONTRATADA, DA ADAPTAÇÃO EM DIVERSOS SETORES DO CENTRO DE BIOCIÊNCIAS; DO CENTRO DE CIÊNCIAS EXATAS E DA TERRA; PRÉDIO DA DIVISÃO DE SEGURANÇA PATRIMONIAL E DAS RESIDÊNCIAS UNIVERSITÁRIAS MASCULINA E FEMININA LOCALIZADAS NA RUA MIPIBÚ,";"28/09/2009 - 27/11/2009";"60";"FINALIZADA";"20/2009";" 70.043.906/0001-79 - EXECUÇÃO ENGENHARIA LTDA";"TOMADA DE PREÇO";"R$        72.760,52";"SUS(1513689610) (151368961)";"20/04/2005 - 20/11/2005";"19O ENECIC/2005 (852005)";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"5208";"SERVIÇOS DE PINTURA DAS FACHADAS EXTERNAS DOS PRÉDIOS DA ADMINISTRAÇÃO DO HUOL,CENTRO DE DIAGNÓSTICO POR IMAGEM,UTI,CENTRO CIRÚRGICO, SETOR DE RADIOLOGIA E SERVIÇOS DE RECUPERAÇÃO DO PISO DO LABORATÓRIO DE ANÁLISES CLÍNICAS,REFORMA E AMBIENTAÇÃO DA  DA FARMÁCIA DO HUOL.";"05/10/2009 - 03/04/2010";"180";"FINALIZADA";"10/2009";" 09.469.705/0001-27 - R&H ENGENHARIA LTDA";"TOMADA DE PREÇO";"R$       253.684,67";"RECEITA PRÓPRIA (250000000)";"20/04/2005 - 20/11/2005";"19O ENECIC/2005 (852005)";"2785";"HUOL - AMBIENTES GERAIS"
"4698";"REFORMA NO POUSO DOS PROFESSORES NO CAMPUS DE MACAU; REFORMA NO LABORATÓRIO DE ATIVIDADES FÍSICAS E QUALIDADE DE VIDA - LAFIS-DEF/CCS; RECUPERAÇÃO ESTRUTURAL DA CAIXA D'ÁGUA E DE COLUNAS NO CORREDOR DO LABORATÓRIO DE QUÍMICA II  CCET; REFORMA NO GINÁSIO DO DEPARTAMENTO DE EDUCAÇÃO FÍSICA  CCS; SERVIÇO DE COMPLEMENTAÇÃO DE PISO EM GRANILITE DA PASSARELA DE ACESSO A PLATAFORMA DE EMBARQUE/DESEMBARQUE DE INSUMOS E MEDICAMENTOS DO NUPLAM";"27/04/2009 - 24/09/2009";"150";"FINALIZADA";"2/2009";" 04.201.519/0001-99 - ESTRUTURAL EDIFICAÇÕES E PROJETOS LTDA";"TOMADA DE PREÇO";"R$        71.874,13";"TESOURO - EDUCAÇÃO (112000000)";"20/04/2005 - 20/11/2005";"19O ENECIC/2005 (852005)";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"5237";"EXECUÇÃO, PELA CONTRATADA, DA MANUTENÇÃO NA SUBESTAÇÃO DE ENERGIA LOCALIZADA NO 5O SUBSOLO E INSTALAÇÃO DE SUBALIMENTADORES E QUADROS TERMINAIS NO 1º PAVIMENTO E 2º SUBSOLO DOS AMBULATÓRIOS DO HOSPITAL UNIVERSITÁRIO ONOFRE LOPES,";"19/10/2009 - 18/03/2010";"150";"FINALIZADA";"23/2009";" 02.482.629/0001-40 - CCW - ENGENHARIA LTDA - EPP / CCW ENGENHARIA";"TOMADA DE PREÇO";"R$        85.734,43";"SESU - REUNI (112915030)";"20/04/2005 - 20/11/2005";"19O ENECIC/2005 (852005)";"446";"HOSPITAL UNIVERSITÁRIO ONOFRE LOPES"
"5285";"Assessoria e Consultoria na Área de Engenharia, para desenvolver atividades de Fiscalização, Acompanhamento e Gerenciamento da Infraestrutura viária (Terraplanagem, Drenagem, Pavimentação, Passagem de Nível e Sinalização) e Movimento de Terra para Edificações na área destinada ao Instituto de Neurociências de Natal, localizado no Campus do Cérebro no Município de Macaíba/RN da Universidade Federal do Rio Grande do Norte.";"13/11/2009 - 12/05/2010";"180";"FINALIZADA";"17/2009";" 56.720.683/0001-06 - VASSERMAN ENHGENHARIA  E GERENCIAMENTO LTDA";"TOMADA DE PREÇO";"R$       105.871,39";"TESOURO - EDUCAÇÃO (112000000)";"17/12/2007 - 31/07/2013";"FUNPEC/UFRN CONV. 147/2007 - CAMPUS DO CEREBRO (2352007)";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"4742";"O PRESENTE CONTRATO TEM COMO OBJETO A  ELABORAÇÃO DE UM DIAGNÓSTICO SOBRE A SITUAÇÃO FÍSICA ATUAL DOS GRUPOS MOTORES E GERADORES EMERGENCIAIS DE ENERGIA DA UFRN ";"11/05/2009 - 08/09/2009";"120";"FINALIZADA";"7/2009";" 35.645.746/0001-37 - POWER ENGENHARIA ELETRICA E TELECOMUNICAÇÕES LTDA";"TOMADA DE PREÇO";"R$        18.787,50";"TESOURO - EDUCAÇÃO (112000000)";"20/04/2005 - 20/11/2005";"19O ENECIC/2005 (852005)";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"4760";"EXECUÇÃO DA REFORMA DOS BANHEIROS DO NÚCLEO TECNOLÓGICO INDUSTRIAL DO CENTRO DE TECNOLOGIA, DA BIBLIOTECA CENTRAL ZILA MAMEDE E DO CENTRO DE CONVIVÊNCIA DJALMA MARINHO DA UFRN,";"15/05/2009 - 27/09/2009";"135";"FINALIZADA";"3/2009";" 04.751.986/0001-92 - F DOIS ENGENHARIA LTDA";"TOMADA DE PREÇO";"R$       167.978,27";"TESOURO - EDUCAÇÃO (112000000)";"20/04/2005 - 20/11/2005";"19O ENECIC/2005 (852005)";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"4981";"O PRESENTE CONTRATO TEM COMO OBJETO A EXECUÇÃO DA CONSTRUÇÃO E URBANIZAÃO DO AMBIENTE DE CONVIVÊNCIA ACADÊMICA DO SETOR DE AULAS TEÓRICAS V NO CAMPUS CENTRAL DA UFRN,";"20/07/2009 - 16/04/2010";"270";"FINALIZADA";"4/2009";" 09.389.289/0001-57 - AC ENGENHARIA LTDA - EPP";"TOMADA DE PREÇO";"R$       336.766,33";"TESOURO - EDUCAÇÃO (112000000)";"20/04/2005 - 20/11/2005";"19O ENECIC/2005 (852005)";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"4923";"ELABORAÇÃO DOS PROJETOS EXECUTIVOS COMPLEMENTARES PARA A CONSTRUÇÃO DO PRÉDIO PARA SALAS DE AULAS NO CAMPUS DE CAICÓ; PRÉDIO PARA UM AUDITÓRIO COM 400 LUGARES NO CAMPUS DE CAICÓ; PRÉDIO PARA BIBLIOTECA SETORIAL DO CAMPUS DE CURRAIS NOVOS E AMPLIAÇÃO DO DEPARTAMENTO DE COMUNICAÇÃO SOCIAL DO CCHLA NO CAMPUS CENTRAL (PROJETO REUNI";"06/07/2009 - 04/10/2009";"90";"FINALIZADA";"8/2009";" 08.842.813/0001-30 - ARQ. ENGENHARIA COM. E SERVIÇOS DE ARQUITET. E ENGENHARIA LTDA";"TOMADA DE PREÇO";"R$        75.523,00";"SESU - REUNI (112915030)";"20/04/2005 - 20/11/2005";"19O ENECIC/2005 (852005)";"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ"
"4953";"CONSTRUÇÃO DE UMA GUARITA PARA O ESTACIONAMENTO DA COMPERVE E DE UM ARMÁRIO EM CONCRETO ARMADO PARA A SALA DE ARMAS DA CENTRAL DE VIGILÂNCIA DA UFRN NO CAMPUS UNIVERSITÁRIO CENTRAL,";"20/07/2009 - 17/12/2009";"150";"FINALIZADA";"12/2009";" 04.751.986/0001-92 - F DOIS ENGENHARIA LTDA";"TOMADA DE PREÇO";"R$        41.637,80";"TESOURO - EDUCAÇÃO (112000000)";"20/04/2005 - 20/11/2005";"19O ENECIC/2005 (852005)";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"5289";"EXECUÇÃO, PELA CONTRATADA, DA INSTALAÇÃO DE PONTOS ELÉTRICOS E LÓGICOS EM DIVERSOS SETORES DA UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"20/11/2009 - 19/05/2010";"180";"FINALIZADA";"22/2009";" 00.903.429/0001-99 - WORLD TELECOM LTDA.";"TOMADA DE PREÇO";"R$        78.002,18";"TESOURO - EDUCAÇÃO (112000000)";"20/04/2005 - 20/11/2005";"19O ENECIC/2005 (852005)";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"5297";"EXECUÇÃO, PELA CONTRATADA, DA REFORMA E AMBIENTAÇÃO EM DIVERSAS UNIDADES DA UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"20/11/2009 - 19/05/2010";"180";"FINALIZADA";"25/2009";" 09.469.705/0001-27 - R&H ENGENHARIA LTDA";"TOMADA DE PREÇO";"R$        69.543,40";"TESOURO - EDUCAÇÃO (112000000)";"20/04/2005 - 20/11/2005";"19O ENECIC/2005 (852005)";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"5326";"EXECUÇÃO, PELA CONTRATADA, DA REFORMA E PINTURA DO SETOR DE AULAS TEÓRICAS I, REFORMA DAS INSTALAÇÕES DA COORDENAÇÃO DO CURSO DE CIÊNCIAS CONTÁBEIS E EXECUÇÃO DE MARQUISE DE PROTEÇÃO CONTRA CHUVAS NO PAVILHÃO ADMINISTRATIVO DO CCSA, NO CAMPUS CENTRAL DA UFRN";"04/12/2009 - 03/05/2010";"150";"FINALIZADA";"19/2009";" 09.389.289/0001-57 - AC ENGENHARIA LTDA - EPP";"TOMADA DE PREÇO";"R$       408.796,33";"TESOURO - EDUCAÇÃO (112000000)";"20/04/2005 - 20/11/2005";"19O ENECIC/2005 (852005)";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS"
"5334";"AMPLIAÇÃO DO LABORATÓRIO DE CERÂMICA E DO PRÉDIO PARA LABORATÓRIOS (MÓDULO REUNI) NO DEPARTAMENTO DE ENGENHARIA DE MATERIAIS  CENTRO DE TECNOLOGIA DO CAMPUS CENTRAL DA UFRN";"15/12/2009 - 09/01/2011";"390";"FINALIZADA";"24/2009";" 04.201.519/0001-99 - ESTRUTURAL EDIFICAÇÕES E PROJETOS LTDA";"TOMADA DE PREÇO";"R$       976.989,02";"TESOURO - EDUCAÇÃO (112000000)";"20/04/2005 - 20/11/2005";"19O ENECIC/2005 (852005)";"445";"CENTRO DE TECNOLOGIA"
"5340";" EXECUÇÃO, PELA CONTRATADA, DA REFORMA DO RESTAURANTE UNIVERSITÁRIO DO CAMPUS CENTRAL DA UFRN,";"15/12/2009 - 08/02/2011";"420";"FINALIZADA";"31/2009";" 07.639.848/0001-04 - SOLON ENGENHARIA LTDA";"TOMADA DE PREÇO";"R$     1.357.622,82";"TESOURO - EDUCAÇÃO (112000000)";"20/04/2005 - 20/11/2005";"19O ENECIC/2005 (852005)";"251";"DIRETORIA DO RESTAURANTE UNIVERSITÁRIO"
